dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,feelsLike,dewPoint,lastRain,date,batt1volts,tz,historical,local_time
1741506540000,0.0,0.0,0,0,1,297,43.5,80,30.23,30.3064,0,0,21765,19588500,43.5,37.75,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 23:49:00-08:00
1741505640000,0.0,0.0,0,0,1,297,44.4,77,30.24,30.3163,0,0,21765,19588500,44.4,37.65,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 23:34:00-08:00
1741504740000,0.0,0.0,0,0,1,297,45.5,74,30.24,30.3161,0,0,21765,19588500,45.5,37.7,2025-03-06T11:04:00.000Z,2025-03-08,4.28,,,2025-03-08 23:19:00-08:00
1741503840000,0.0,0.0,0,0,1,297,46.4,72,30.24,30.316,0,0,21765,19588500,46.4,37.87,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 23:04:00-08:00
1741502940000,0.0,0.0,0,0,1,297,46.2,71,30.25,30.326,0,0,21765,19588500,46.2,37.32,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 22:49:00-08:00
1741502040000,0.0,0.0,0,0,1,297,46.6,70,30.25,30.326,0,0,21765,19588500,46.6,37.35,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 22:34:00-08:00
1741501140000,0.0,1.1185,0,0,1,297,46.4,73,30.25,30.326,0,0,21765,19588500,46.4,38.22,2025-03-06T11:04:00.000Z,2025-03-08,4.29,,,2025-03-08 22:19:00-08:00
1741500240000,0.0,0.0,0,0,1,297,46.4,73,30.25,30.326,0,0,21765,19588500,46.4,38.22,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 22:04:00-08:00
1741499340000,0.0,0.0,0,0,1,297,46.8,72,30.24,30.3159,0,0,21765,19588500,46.8,38.26,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 21:49:00-08:00
1741498440000,0.0,0.0,0,0,1,297,47.3,67,30.24,30.3158,0,0,21765,19588500,47.3,36.91,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 21:34:00-08:00
1741497540000,0.0,0.0,0,0,1,297,49.6,53,30.24,30.3155,0,0,21765,19588500,49.6,33.18,2025-03-06T11:04:00.000Z,2025-03-08,4.29,,,2025-03-08 21:19:00-08:00
1741496640000,0.2237,2.908,0,0,1,297,51.3,50,30.24,30.3152,0,0,21765,19588500,51.3,33.3,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 21:04:00-08:00
1741495740000,0.4474,3.3554,0,0,1,297,50.7,57,30.24,30.3153,0,0,21765,19588500,50.7,36.03,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 20:49:00-08:00
1741494840000,1.5659,5.3686,0,0,1,293,51.4,61,30.24,30.3152,0,0,21765,19588500,51.4,38.41,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 20:34:00-08:00
1741493940000,2.4606,6.2634,0,0,1,280,51.4,62,30.24,30.3152,0,0,21765,19588500,51.4,38.82,2025-03-06T11:04:00.000Z,2025-03-08,4.31,,,2025-03-08 20:19:00-08:00
1741493040000,3.1317,6.0397,0,0,1,280,51.6,59,30.24,30.3152,0,0,21765,19588500,51.6,37.75,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 20:04:00-08:00
1741492140000,2.4606,4.2502,0,0,1,280,51.6,61,30.24,30.3152,0,0,21765,19588500,51.6,38.6,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 19:49:00-08:00
1741491240000,2.4606,4.4739,0,0,1,280,52.0,70,30.23,30.3051,0,0,21765,19588500,52.0,42.52,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 19:34:00-08:00
1741490340000,2.4606,5.3686,0,0,1,280,52.3,72,30.23,30.3051,0,0,21765,19588500,52.3,43.55,2025-03-06T11:04:00.000Z,2025-03-08,4.31,,,2025-03-08 19:19:00-08:00
1741489440000,1.1185,4.2502,0,0,1,280,51.8,76,30.23,30.3051,0,0,21765,19588500,51.8,44.48,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 19:04:00-08:00
1741488540000,0.2237,2.6843,0,0,1,280,52.3,79,30.22,30.295,0,0,21765,19588500,52.3,45.98,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 18:49:00-08:00
1741487640000,1.5659,4.4739,0,0,1,280,53.2,79,30.23,30.3049,0,0,21765,19588500,53.2,46.86,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 18:34:00-08:00
1741486740000,4.0265,6.9345,0,0,1,280,53.6,80,30.23,30.3049,0,0,21765,19588500,53.6,47.58,2025-03-06T11:04:00.000Z,2025-03-08,4.32,,,2025-03-08 18:19:00-08:00
1741485840000,5.145,9.1714,0,0,1,284,54.3,81,30.23,30.3048,9,8100,21756,19588500,54.3,48.59,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 18:04:00-08:00
1741484940000,5.145,7.6056,0,0,1,277,54.7,79,30.23,30.3047,36,32400,21720,19580400,54.7,48.32,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 17:49:00-08:00
1741484040000,5.3686,7.3819,0,0,1,271,55.6,77,30.23,30.3046,68,61200,21652,19548000,55.6,48.5,2025-03-06T11:04:00.000Z,2025-03-08,,,,2025-03-08 17:34:00-08:00
1741483140000,4.6976,7.1582,0,0,1,276,56.7,73,30.22,30.2944,105,94500,21399,19353600,56.7,48.14,2025-03-06T11:04:00.000Z,2025-03-08,4.38,,,2025-03-08 17:19:00-08:00
1741482240000,5.145,7.8293,0,0,1,284,57.0,70,30.22,30.2944,148,133200,21504,19392300,57.0,47.31,,2025-03-08,,America/Los_Angeles,True,2025-03-08 17:04:00-08:00
