dateutc,windspeedmph,windgustmph,hourlyrainin,dailyrainin,trustdevicetime,winddir,tempf,humidity,baromabsin,baromrelin,solarradiation,sis,sds,solarradday,tz,historical,feelsLike,dewPoint,passkey,time,loc,date,batt1volts,local_time
1741074300000,0.0,0.0,0,0,1,4,52.0,69,30.16,30.2587,0,0,0,7482600,America/Los_Angeles,True,52.0,42.15,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 23:45:00-08:00
1741073400000,0.0,2.0132,0,0,1,4,52.5,68,30.16,30.2586,0,0,0,7482600,America/Los_Angeles,True,52.5,42.25,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,4.08,2025-03-03 23:30:00-08:00
1741072500000,0.0,0.0,0,0,1,4,54.0,63,30.16,30.2583,0,0,0,7482600,America/Los_Angeles,True,54.0,41.69,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 23:15:00-08:00
1741071600000,0.8948,3.1317,0,0,1,4,54.9,58,30.16,30.2581,0,0,0,7482600,America/Los_Angeles,True,54.9,40.4,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 23:00:00-08:00
1741070700000,1.5659,5.3686,0,0,1,4,55.0,58,30.15,30.2481,0,0,0,7482600,America/Los_Angeles,True,55.0,40.5,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 22:45:00-08:00
1741069800000,4.4739,7.3819,0,0,1,6,54.7,59,30.15,30.2481,0,0,0,7482600,America/Los_Angeles,True,54.7,40.66,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,4.08,2025-03-03 22:30:00-08:00
1741068900000,4.6976,7.3819,0,0,1,21,53.8,63,30.15,30.2483,0,0,0,7482600,America/Los_Angeles,True,53.8,41.5,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 22:15:00-08:00
1741068000000,3.3554,5.3686,0,0,1,9,53.1,66,30.15,30.2484,0,0,0,7482600,America/Los_Angeles,True,53.1,42.04,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 22:00:00-08:00
1741067100000,2.4606,5.5923,0,0,1,8,53.4,67,30.14,30.2384,0,0,0,7482600,America/Los_Angeles,True,53.4,42.72,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 21:45:00-08:00
1741066200000,1.5659,6.9345,0,0,1,356,53.6,67,30.14,30.2383,0,0,0,7482600,America/Los_Angeles,True,53.6,42.91,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,4.08,2025-03-03 21:30:00-08:00
1741065300000,3.1317,8.2767,0,0,1,1,53.6,67,30.14,30.2383,0,0,0,7482600,America/Los_Angeles,True,53.6,42.91,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 21:15:00-08:00
1741064400000,1.3422,5.3686,0,0,1,3,53.6,68,30.13,30.2283,0,0,0,7482600,America/Los_Angeles,True,53.6,43.3,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 21:00:00-08:00
1741063500000,2.0132,6.2634,0,0,1,316,53.8,68,30.12,30.2182,0,0,0,7482600,America/Los_Angeles,True,53.8,43.49,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 20:45:00-08:00
1741062600000,1.1185,4.0265,0,0,1,271,53.8,68,30.12,30.2182,0,0,0,7482600,America/Los_Angeles,True,53.8,43.49,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,4.08,2025-03-03 20:30:00-08:00
1741061700000,1.5659,5.145,0,0,1,234,53.8,68,30.11,30.2082,0,0,0,7482600,America/Los_Angeles,True,53.8,43.49,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 20:15:00-08:00
1741060800000,3.1317,7.8293,0,0,1,227,53.8,69,30.11,30.2082,0,0,0,7482600,America/Los_Angeles,True,53.8,43.87,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 20:00:00-08:00
1741059900000,2.2369,6.9345,0,0,1,250,53.8,70,30.1,30.1982,0,0,0,7482600,America/Los_Angeles,True,53.8,44.25,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 19:45:00-08:00
1741059000000,3.3554,8.053,0,0,1,225,53.8,69,30.09,30.1881,0,0,0,7482600,America/Los_Angeles,True,53.8,43.87,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,4.09,2025-03-03 19:30:00-08:00
1741058100000,1.7895,7.1582,0,0,1,331,54.1,68,30.09,30.1881,0,0,0,7482600,America/Los_Angeles,True,54.1,43.78,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 19:15:00-08:00
1741057200000,2.2369,7.6056,0,0,1,230,54.1,69,30.08,30.178,0,0,0,7482600,America/Los_Angeles,True,54.1,44.16,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 19:00:00-08:00
1741056300000,6.0397,9.1714,0,0,1,219,54.3,68,30.08,30.178,0,0,0,7482600,America/Los_Angeles,True,54.3,43.97,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 18:45:00-08:00
1741055400000,7.1582,11.6321,0,0,1,217,54.7,68,30.07,30.1679,0,0,0,7482600,America/Los_Angeles,True,54.7,44.35,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,4.09,2025-03-03 18:30:00-08:00
1741054500000,5.3686,11.1847,0,0,1,232,55.0,68,30.06,30.1578,0,0,0,7482600,America/Los_Angeles,True,55.0,44.63,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 18:15:00-08:00
1741053600000,5.3686,11.8558,0,0,1,228,55.6,67,30.06,30.1577,0,0,0,7482600,America/Los_Angeles,True,55.6,44.82,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 18:00:00-08:00
1741052700000,5.5923,14.0927,0,0,1,233,56.8,64,30.06,30.1575,2,360,0,7482600,America/Los_Angeles,True,56.8,44.75,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 17:45:00-08:00
1741051800000,2.908,10.0662,0,0,1,218,59.2,57,30.05,30.147,5,900,0,7480800,America/Los_Angeles,True,59.2,43.97,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,4.1,2025-03-03 17:30:00-08:00
1741050900000,1.3422,4.9213,0,0,1,214,61.7,49,30.05,30.1465,10,1800,0,7476300,America/Los_Angeles,True,61.7,42.34,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 17:15:00-08:00
1741050000000,1.7895,6.7108,0,0,1,4,63.1,44,30.04,30.1362,14,2520,0,7467300,America/Los_Angeles,True,63.1,40.83,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 17:00:00-08:00
1741049100000,3.1317,11.1847,0,0,1,358,63.7,42,30.04,30.1361,31,5580,0,7454700,America/Los_Angeles,True,63.7,40.17,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 16:45:00-08:00
1741048200000,4.4739,13.1979,0,0,1,0,63.9,41,30.04,30.1361,24,4320,0,7426800,America/Los_Angeles,True,63.9,39.73,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,4.1,2025-03-03 16:30:00-08:00
1741047300000,2.6843,11.4084,0,0,1,339,63.7,41,30.05,30.1461,24,4320,0,7405200,America/Los_Angeles,True,63.7,39.56,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 16:15:00-08:00
1741046400000,2.6843,7.6056,0,0,1,326,63.7,42,30.05,30.1461,38,6840,0,7383600,America/Los_Angeles,True,63.7,40.17,184b25e1e4b0679445bdc4f9f9a9c3f0,1741046400000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1741046400000.json,2025-03-03,,2025-03-03 16:00:00-08:00
1741045500000,1.7895,7.3819,0,0,1,348,63.5,42,30.05,30.1462,32,5760,0,7349400,America/Los_Angeles,True,63.5,39.99,184b25e1e4b0679445bdc4f9f9a9c3f0,1740960000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740960000000.json,2025-03-03,,2025-03-03 15:45:00-08:00
1741044600000,2.0132,7.1582,0,0,1,326,63.5,43,30.05,30.1462,37,6660,0,7320600,America/Los_Angeles,True,63.5,40.6,184b25e1e4b0679445bdc4f9f9a9c3f0,1740960000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740960000000.json,2025-03-03,4.11,2025-03-03 15:30:00-08:00
1741043700000,2.0132,7.6056,0,0,1,299,63.7,43,30.05,30.1461,42,7560,0,7287300,America/Los_Angeles,True,63.7,40.78,184b25e1e4b0679445bdc4f9f9a9c3f0,1740960000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740960000000.json,2025-03-03,,2025-03-03 15:15:00-08:00
1741042800000,2.2369,6.9345,0,0,1,312,63.7,42,30.05,30.1461,53,9540,0,7249500,America/Los_Angeles,True,63.7,40.17,184b25e1e4b0679445bdc4f9f9a9c3f0,1740960000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740960000000.json,2025-03-03,,2025-03-03 15:00:00-08:00
1741041900000,2.0132,8.053,0,0,1,306,63.9,40,30.05,30.1461,123,22140,0,7201800,America/Los_Angeles,True,63.9,39.1,184b25e1e4b0679445bdc4f9f9a9c3f0,1740960000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740960000000.json,2025-03-03,,2025-03-03 14:45:00-08:00
1741041000000,2.6843,7.8293,0,0,1,266,64.0,39,30.05,30.1461,68,12240,0,7091100,America/Los_Angeles,True,64.0,38.54,184b25e1e4b0679445bdc4f9f9a9c3f0,1740960000000,184b25e1e4b0679445bdc4f9f9a9c3f0/daily/1740960000000.json,2025-03-03,4.11,2025-03-03 14:30:00-08:00
